mun_id,mun_name,yr,cat_id,cat_name,val
SK0426521388,Gyňov,2020,U11401,Private kindergartens - children,0
SK0426521388,Gyňov,2020,U11402,Private kindergartens - classes,0
SK0426521388,Gyňov,2020,U11403,Private kindergartens - teachers,0
SK0426521388,Gyňov,2015,U11001,Kindergartens in total,1
SK0426521388,Gyňov,2015,U11002,Kindergartens in total - children,24
SK0426521388,Gyňov,2015,U11020,Kindergartens - state,1
SK0426521388,Gyňov,2015,U11021,Kindergartens - state - children,24
SK0426521388,Gyňov,2015,U11022,Kindergartens - state - classes,1
SK0426521388,Gyňov,2015,U11023,Kindergartens - state - teachers,2
SK0426521388,Gyňov,2015,U11300,Church kindergartens,0
SK0426521388,Gyňov,2015,U11301,Church kindergartens - children,0
SK0426521388,Gyňov,2015,U11302,Church kindergartens - classes,0
SK0426521388,Gyňov,2015,U11303,Church kindergartens - teachers,0
SK0426521388,Gyňov,2015,U11400,Private kindergartens,0
SK0426521388,Gyňov,2015,U11401,Private kindergartens - children,0
SK0426521388,Gyňov,2015,U11402,Private kindergartens - classes,0
SK0426521388,Gyňov,2015,U11403,Private kindergartens - teachers,0
SK0426521388,Gyňov,2010,U11001,Kindergartens in total,1
SK0426521388,Gyňov,2010,U11002,Kindergartens in total - children,21
SK0426521388,Gyňov,2010,U11020,Kindergartens - state,1
SK0426521388,Gyňov,2010,U11021,Kindergartens - state - children,21
SK0426521388,Gyňov,2010,U11022,Kindergartens - state - classes,1
SK0426521388,Gyňov,2010,U11023,Kindergartens - state - teachers,2
SK0426521388,Gyňov,2010,U11300,Church kindergartens,0
SK0426521388,Gyňov,2010,U11301,Church kindergartens - children,0
SK0426521388,Gyňov,2010,U11302,Church kindergartens - classes,0
SK0426521388,Gyňov,2010,U11303,Church kindergartens - teachers,0
SK0426521388,Gyňov,2010,U11400,Private kindergartens,0
SK0426521388,Gyňov,2010,U11401,Private kindergartens - children,0
SK0426521388,Gyňov,2010,U11402,Private kindergartens - classes,0
SK0426521388,Gyňov,2010,U11403,Private kindergartens - teachers,0
SK0426521388,Gyňov,2005,U11001,Kindergartens in total,1
SK0426521388,Gyňov,2005,U11002,Kindergartens in total - children,15
SK0426521388,Gyňov,2005,U11020,Kindergartens - state,1
SK0426521388,Gyňov,2005,U11021,Kindergartens - state - children,15
SK0426521388,Gyňov,2005,U11022,Kindergartens - state - classes,1
SK0426521388,Gyňov,2005,U11023,Kindergartens - state - teachers,2
SK0426521388,Gyňov,2005,U11300,Church kindergartens,0
SK0426521388,Gyňov,2005,U11301,Church kindergartens - children,0
SK0426521388,Gyňov,2005,U11302,Church kindergartens - classes,0
SK0426521388,Gyňov,2005,U11303,Church kindergartens - teachers,0
SK0426521388,Gyňov,2005,U11400,Private kindergartens,0
SK0426521388,Gyňov,2005,U11401,Private kindergartens - children,0
SK0426521388,Gyňov,2005,U11402,Private kindergartens - classes,0
SK0426521388,Gyňov,2005,U11403,Private kindergartens - teachers,0
SK0426521388,Gyňov,2000,U11001,Kindergartens in total,1
SK0426521388,Gyňov,2000,U11002,Kindergartens in total - children,28
SK0426521388,Gyňov,2000,U11020,Kindergartens - state,1
SK0426521388,Gyňov,2000,U11021,Kindergartens - state - children,28
SK0426521388,Gyňov,2000,U11022,Kindergartens - state - classes,2
SK0426521388,Gyňov,2000,U11023,Kindergartens - state - teachers,4
SK0426521388,Gyňov,2000,U11300,Church kindergartens,0
SK0426521388,Gyňov,2000,U11301,Church kindergartens - children,0
SK0426521388,Gyňov,2000,U11302,Church kindergartens - classes,0
SK0426521388,Gyňov,2000,U11303,Church kindergartens - teachers,0
SK0426521388,Gyňov,2000,U11400,Private kindergartens,0
SK0426521388,Gyňov,2000,U11401,Private kindergartens - children,0
SK0426521388,Gyňov,2000,U11402,Private kindergartens - classes,0
SK0426521388,Gyňov,2000,U11403,Private kindergartens - teachers,0
SK0426521400,Haniska,2020,U11001,Kindergartens in total,0
SK0426521400,Haniska,2020,U11002,Kindergartens in total - children,0
SK0426521400,Haniska,2020,U11020,Kindergartens - state,0
SK0426521400,Haniska,2020,U11021,Kindergartens - state - children,0
SK0426521400,Haniska,2020,U11022,Kindergartens - state - classes,0
SK0426521400,Haniska,2020,U11023,Kindergartens - state - teachers,0
SK0426521400,Haniska,2020,U11300,Church kindergartens,0
SK0426521400,Haniska,2020,U11301,Church kindergartens - children,0
SK0426521400,Haniska,2020,U11302,Church kindergartens - classes,0
SK0426521400,Haniska,2020,U11303,Church kindergartens - teachers,0
SK0426521400,Haniska,2020,U11400,Private kindergartens,0
SK0426521400,Haniska,2020,U11401,Private kindergartens - children,0
SK0426521400,Haniska,2020,U11402,Private kindergartens - classes,0
SK0426521400,Haniska,2020,U11403,Private kindergartens - teachers,0
SK0426521400,Haniska,2015,U11001,Kindergartens in total,1
SK0426521400,Haniska,2015,U11002,Kindergartens in total - children,35
SK0426521400,Haniska,2015,U11020,Kindergartens - state,1
SK0426521400,Haniska,2015,U11021,Kindergartens - state - children,35
SK0426521400,Haniska,2015,U11022,Kindergartens - state - classes,2
SK0426521400,Haniska,2015,U11023,Kindergartens - state - teachers,4
SK0426521400,Haniska,2015,U11300,Church kindergartens,0
SK0426521400,Haniska,2015,U11301,Church kindergartens - children,0
SK0426521400,Haniska,2015,U11302,Church kindergartens - classes,0
SK0426521400,Haniska,2015,U11303,Church kindergartens - teachers,0
SK0426521400,Haniska,2015,U11400,Private kindergartens,0
SK0426521400,Haniska,2015,U11401,Private kindergartens - children,0
SK0426521400,Haniska,2015,U11402,Private kindergartens - classes,0
SK0426521400,Haniska,2015,U11403,Private kindergartens - teachers,0
SK0426521400,Haniska,2010,U11001,Kindergartens in total,1
SK0426521400,Haniska,2010,U11002,Kindergartens in total - children,34
SK0426521400,Haniska,2010,U11020,Kindergartens - state,1
SK0426521400,Haniska,2010,U11021,Kindergartens - state - children,34
SK0426521400,Haniska,2010,U11022,Kindergartens - state - classes,2
SK0426521400,Haniska,2010,U11023,Kindergartens - state - teachers,3
SK0426521400,Haniska,2010,U11300,Church kindergartens,0
SK0426521400,Haniska,2010,U11301,Church kindergartens - children,0
SK0426521400,Haniska,2010,U11302,Church kindergartens - classes,0
SK0426521400,Haniska,2010,U11303,Church kindergartens - teachers,0
SK0426521400,Haniska,2010,U11400,Private kindergartens,0
SK0426521400,Haniska,2010,U11401,Private kindergartens - children,0
SK0426521400,Haniska,2010,U11402,Private kindergartens - classes,0
SK0426521400,Haniska,2010,U11403,Private kindergartens - teachers,0
SK0426521400,Haniska,2005,U11001,Kindergartens in total,1
SK0426521400,Haniska,2005,U11002,Kindergartens in total - children,21
SK0426521400,Haniska,2005,U11020,Kindergartens - state,1
SK0426521400,Haniska,2005,U11021,Kindergartens - state - children,21
SK0426521400,Haniska,2005,U11022,Kindergartens - state - classes,1
SK0426521400,Haniska,2005,U11023,Kindergartens - state - teachers,2
SK0426521400,Haniska,2005,U11300,Church kindergartens,0
SK0426521400,Haniska,2005,U11301,Church kindergartens - children,0
SK0426521400,Haniska,2005,U11302,Church kindergartens - classes,0
SK0426521400,Haniska,2005,U11303,Church kindergartens - teachers,0
SK0426521400,Haniska,2005,U11400,Private kindergartens,0
SK0426521400,Haniska,2005,U11401,Private kindergartens - children,0
SK0426521400,Haniska,2005,U11402,Private kindergartens - classes,0
SK0426521400,Haniska,2005,U11403,Private kindergartens - teachers,0
SK0426521400,Haniska,2000,U11001,Kindergartens in total,1
SK0426521400,Haniska,2000,U11002,Kindergartens in total - children,40
SK0426521400,Haniska,2000,U11020,Kindergartens - state,1
SK0426521400,Haniska,2000,U11021,Kindergartens - state - children,40
SK0426521400,Haniska,2000,U11022,Kindergartens - state - classes,2
SK0426521400,Haniska,2000,U11023,Kindergartens - state - teachers,4
SK0426521400,Haniska,2000,U11300,Church kindergartens,0
SK0426521400,Haniska,2000,U11301,Church kindergartens - children,0
SK0426521400,Haniska,2000,U11302,Church kindergartens - classes,0
SK0426521400,Haniska,2000,U11303,Church kindergartens - teachers,0
SK0426521400,Haniska,2000,U11400,Private kindergartens,0
SK0426521400,Haniska,2000,U11401,Private kindergartens - children,0
SK0426521400,Haniska,2000,U11402,Private kindergartens - classes,0
SK0426521400,Haniska,2000,U11403,Private kindergartens - teachers,0
SK042B528366,Hraň,2020,U11001,Kindergartens in total,1
SK042B528366,Hraň,2020,U11002,Kindergartens in total - children,25
SK042B528366,Hraň,2020,U11020,Kindergartens - state,1
SK042B528366,Hraň,2020,U11021,Kindergartens - state - children,25
SK042B528366,Hraň,2020,U11022,Kindergartens - state - classes,1
SK042B528366,Hraň,2020,U11023,Kindergartens - state - teachers,3
SK042B528366,Hraň,2020,U11300,Church kindergartens,0
SK042B528366,Hraň,2020,U11301,Church kindergartens - children,0
SK042B528366,Hraň,2020,U11302,Church kindergartens - classes,0
SK042B528366,Hraň,2020,U11303,Church kindergartens - teachers,0
SK042B528366,Hraň,2020,U11400,Private kindergartens,0
SK042B528366,Hraň,2020,U11401,Private kindergartens - children,0
SK042B528366,Hraň,2020,U11402,Private kindergartens - classes,0
SK042B528366,Hraň,2020,U11403,Private kindergartens - teachers,0
SK042B528366,Hraň,2015,U11001,Kindergartens in total,1
SK042B528366,Hraň,2015,U11002,Kindergartens in total - children,31
SK042B528366,Hraň,2015,U11020,Kindergartens - state,1
SK042B528366,Hraň,2015,U11021,Kindergartens - state - children,31
SK042B528366,Hraň,2015,U11022,Kindergartens - state - classes,2
SK042B528366,Hraň,2015,U11023,Kindergartens - state - teachers,3
SK042B528366,Hraň,2015,U11300,Church kindergartens,0
SK042B528366,Hraň,2015,U11301,Church kindergartens - children,0
SK042B528366,Hraň,2015,U11302,Church kindergartens - classes,0
SK042B528366,Hraň,2015,U11303,Church kindergartens - teachers,0
SK042B528366,Hraň,2015,U11400,Private kindergartens,0
SK042B528366,Hraň,2015,U11401,Private kindergartens - children,0
SK042B528366,Hraň,2015,U11402,Private kindergartens - classes,0
SK042B528366,Hraň,2015,U11403,Private kindergartens - teachers,0
SK042B528366,Hraň,2010,U11001,Kindergartens in total,1
SK042B528366,Hraň,2010,U11002,Kindergartens in total - children,26
SK042B528366,Hraň,2010,U11020,Kindergartens - state,1
SK042B528366,Hraň,2010,U11021,Kindergartens - state - children,26
SK042B528366,Hraň,2010,U11022,Kindergartens - state - classes,2
SK042B528366,Hraň,2010,U11023,Kindergartens - state - teachers,3
SK042B528366,Hraň,2010,U11300,Church kindergartens,0
SK042B528366,Hraň,2010,U11301,Church kindergartens - children,0
SK042B528366,Hraň,2010,U11302,Church kindergartens - classes,0
SK042B528366,Hraň,2010,U11303,Church kindergartens - teachers,0
SK042B528366,Hraň,2010,U11400,Private kindergartens,0
SK042B528366,Hraň,2010,U11401,Private kindergartens - children,0
SK042B528366,Hraň,2010,U11402,Private kindergartens - classes,0
SK042B528366,Hraň,2010,U11403,Private kindergartens - teachers,0
SK042B528366,Hraň,2005,U11001,Kindergartens in total,1
SK042B528366,Hraň,2005,U11002,Kindergartens in total - children,39
SK042B528366,Hraň,2005,U11020,Kindergartens - state,1
SK042B528366,Hraň,2005,U11021,Kindergartens - state - children,39
SK042B528366,Hraň,2005,U11022,Kindergartens - state - classes,2
SK042B528366,Hraň,2005,U11023,Kindergartens - state - teachers,3
SK042B528366,Hraň,2005,U11300,Church kindergartens,0
SK042B528366,Hraň,2005,U11301,Church kindergartens - children,0
SK042B528366,Hraň,2005,U11302,Church kindergartens - classes,0
SK042B528366,Hraň,2005,U11303,Church kindergartens - teachers,0
SK042B528366,Hraň,2005,U11400,Private kindergartens,0
SK042B528366,Hraň,2005,U11401,Private kindergartens - children,0
SK042B528366,Hraň,2005,U11402,Private kindergartens - classes,0
SK042B528366,Hraň,2005,U11403,Private kindergartens - teachers,0
SK042B528366,Hraň,2000,U11001,Kindergartens in total,1
SK042B528366,Hraň,2000,U11002,Kindergartens in total - children,47
SK042B528366,Hraň,2000,U11020,Kindergartens - state,1
SK042B528366,Hraň,2000,U11021,Kindergartens - state - children,47
SK042B528366,Hraň,2000,U11022,Kindergartens - state - classes,3
SK042B528366,Hraň,2000,U11023,Kindergartens - state - teachers,5
SK042B528366,Hraň,2000,U11300,Church kindergartens,0
SK042B528366,Hraň,2000,U11301,Church kindergartens - children,0
SK042B528366,Hraň,2000,U11302,Church kindergartens - classes,0
SK042B528366,Hraň,2000,U11303,Church kindergartens - teachers,0
SK042B528366,Hraň,2000,U11400,Private kindergartens,0
SK042B528366,Hraň,2000,U11401,Private kindergartens - children,0
SK042B528366,Hraň,2000,U11402,Private kindergartens - classes,0
SK042B528366,Hraň,2000,U11403,Private kindergartens - teachers,0
SK042B528374,Hrčeľ,2020,U11001,Kindergartens in total,1
SK042B528374,Hrčeľ,2020,U11002,Kindergartens in total - children,27
SK042B528374,Hrčeľ,2020,U11020,Kindergartens - state,1
SK042B528374,Hrčeľ,2020,U11021,Kindergartens - state - children,27
SK042B528374,Hrčeľ,2020,U11022,Kindergartens - state - classes,2
SK042B528374,Hrčeľ,2020,U11023,Kindergartens - state - teachers,3
SK042B528374,Hrčeľ,2020,U11300,Church kindergartens,0
SK042B528374,Hrčeľ,2020,U11301,Church kindergartens - children,0
SK042B528374,Hrčeľ,2020,U11302,Church kindergartens - classes,0
SK042B528374,Hrčeľ,2020,U11303,Church kindergartens - teachers,0
SK042B528374,Hrčeľ,2020,U11400,Private kindergartens,0
SK042B528374,Hrčeľ,2020,U11401,Private kindergartens - children,0
SK042B528374,Hrčeľ,2020,U11402,Private kindergartens - classes,0
SK042B528374,Hrčeľ,2020,U11403,Private kindergartens - teachers,0
SK042B528374,Hrčeľ,2015,U11001,Kindergartens in total,1
SK042B528374,Hrčeľ,2015,U11002,Kindergartens in total - children,23
SK042B528374,Hrčeľ,2015,U11020,Kindergartens - state,1
SK042B528374,Hrčeľ,2015,U11021,Kindergartens - state - children,23
SK042B528374,Hrčeľ,2015,U11022,Kindergartens - state - classes,1
SK042B528374,Hrčeľ,2015,U11023,Kindergartens - state - teachers,2
SK042B528374,Hrčeľ,2015,U11300,Church kindergartens,0
SK042B528374,Hrčeľ,2015,U11301,Church kindergartens - children,0
SK042B528374,Hrčeľ,2015,U11302,Church kindergartens - classes,0
SK042B528374,Hrčeľ,2015,U11303,Church kindergartens - teachers,0
SK042B528374,Hrčeľ,2015,U11400,Private kindergartens,0
SK042B528374,Hrčeľ,2015,U11401,Private kindergartens - children,0
SK042B528374,Hrčeľ,2015,U11402,Private kindergartens - classes,0
SK042B528374,Hrčeľ,2015,U11403,Private kindergartens - teachers,0
SK042B528374,Hrčeľ,2010,U11001,Kindergartens in total,1
SK042B528374,Hrčeľ,2010,U11002,Kindergartens in total - children,18
SK042B528374,Hrčeľ,2010,U11020,Kindergartens - state,1
SK042B528374,Hrčeľ,2010,U11021,Kindergartens - state - children,18
SK042B528374,Hrčeľ,2010,U11022,Kindergartens - state - classes,1
SK042B528374,Hrčeľ,2010,U11023,Kindergartens - state - teachers,2
SK042B528374,Hrčeľ,2010,U11300,Church kindergartens,0
SK042B528374,Hrčeľ,2010,U11301,Church kindergartens - children,0
SK042B528374,Hrčeľ,2010,U11302,Church kindergartens - classes,0
SK042B528374,Hrčeľ,2010,U11303,Church kindergartens - teachers,0
SK042B528374,Hrčeľ,2010,U11400,Private kindergartens,0
SK042B528374,Hrčeľ,2010,U11401,Private kindergartens - children,0
SK042B528374,Hrčeľ,2010,U11402,Private kindergartens - classes,0
SK042B528374,Hrčeľ,2010,U11403,Private kindergartens - teachers,0
SK042B528374,Hrčeľ,2005,U11001,Kindergartens in total,1
SK042B528374,Hrčeľ,2005,U11002,Kindergartens in total - children,14
SK042B528374,Hrčeľ,2005,U11020,Kindergartens - state,1
SK042B528374,Hrčeľ,2005,U11021,Kindergartens - state - children,14
SK042B528374,Hrčeľ,2005,U11022,Kindergartens - state - classes,1
SK042B528374,Hrčeľ,2005,U11023,Kindergartens - state - teachers,2
SK042B528374,Hrčeľ,2005,U11300,Church kindergartens,0
SK042B528374,Hrčeľ,2005,U11301,Church kindergartens - children,0
SK042B528374,Hrčeľ,2005,U11302,Church kindergartens - classes,0
SK042B528374,Hrčeľ,2005,U11303,Church kindergartens - teachers,0
SK042B528374,Hrčeľ,2005,U11400,Private kindergartens,0
SK042B528374,Hrčeľ,2005,U11401,Private kindergartens - children,0
SK042B528374,Hrčeľ,2005,U11402,Private kindergartens - classes,0
SK042B528374,Hrčeľ,2005,U11403,Private kindergartens - teachers,0
SK042B528374,Hrčeľ,2000,U11001,Kindergartens in total,1
SK042B528374,Hrčeľ,2000,U11002,Kindergartens in total - children,17
SK042B528374,Hrčeľ,2000,U11020,Kindergartens - state,1
SK042B528374,Hrčeľ,2000,U11021,Kindergartens - state - children,17
SK042B528374,Hrčeľ,2000,U11022,Kindergartens - state - classes,1
SK042B528374,Hrčeľ,2000,U11023,Kindergartens - state - teachers,2
SK042B528374,Hrčeľ,2000,U11300,Church kindergartens,0
SK042B528374,Hrčeľ,2000,U11301,Church kindergartens - children,0
SK042B528374,Hrčeľ,2000,U11302,Church kindergartens - classes,0
SK042B528374,Hrčeľ,2000,U11303,Church kindergartens - teachers,0
SK042B528374,Hrčeľ,2000,U11400,Private kindergartens,0
SK042B528374,Hrčeľ,2000,U11401,Private kindergartens - children,0
SK042B528374,Hrčeľ,2000,U11402,Private kindergartens - classes,0
SK042B528374,Hrčeľ,2000,U11403,Private kindergartens - teachers,0
SK0426521507,Kalša,2020,U11001,Kindergartens in total,1
SK0426521507,Kalša,2020,U11002,Kindergartens in total - children,21
SK0426521507,Kalša,2020,U11020,Kindergartens - state,1
SK0426521507,Kalša,2020,U11021,Kindergartens - state - children,21
SK0426521507,Kalša,2020,U11022,Kindergartens - state - classes,1
SK0426521507,Kalša,2020,U11023,Kindergartens - state - teachers,3
SK0426521507,Kalša,2020,U11300,Church kindergartens,0
SK0426521507,Kalša,2020,U11301,Church kindergartens - children,0
SK0426521507,Kalša,2020,U11302,Church kindergartens - classes,0
SK0426521507,Kalša,2020,U11303,Church kindergartens - teachers,0
SK0426521507,Kalša,2020,U11400,Private kindergartens,0
SK0426521507,Kalša,2020,U11401,Private kindergartens - children,0
SK0426521507,Kalša,2020,U11402,Private kindergartens - classes,0
SK0426521507,Kalša,2020,U11403,Private kindergartens - teachers,0
SK0426521507,Kalša,2015,U11001,Kindergartens in total,1
SK0426521507,Kalša,2015,U11002,Kindergartens in total - children,24
SK0426521507,Kalša,2015,U11020,Kindergartens - state,1
SK0426521507,Kalša,2015,U11021,Kindergartens - state - children,24
SK0426521507,Kalša,2015,U11022,Kindergartens - state - classes,1
SK0426521507,Kalša,2015,U11023,Kindergartens - state - teachers,2
SK0426521507,Kalša,2015,U11300,Church kindergartens,0
SK0426521507,Kalša,2015,U11301,Church kindergartens - children,0
SK0426521507,Kalša,2015,U11302,Church kindergartens - classes,0
SK0426521507,Kalša,2015,U11303,Church kindergartens - teachers,0
SK0426521507,Kalša,2015,U11400,Private kindergartens,0
SK0426521507,Kalša,2015,U11401,Private kindergartens - children,0
SK0426521507,Kalša,2015,U11402,Private kindergartens - classes,0
SK0426521507,Kalša,2015,U11403,Private kindergartens - teachers,0
SK0426521507,Kalša,2010,U11001,Kindergartens in total,1
SK0426521507,Kalša,2010,U11002,Kindergartens in total - children,18
SK0426521507,Kalša,2010,U11020,Kindergartens - state,1
SK0426521507,Kalša,2010,U11021,Kindergartens - state - children,18
SK0426521507,Kalša,2010,U11022,Kindergartens - state - classes,1
SK0426521507,Kalša,2010,U11023,Kindergartens - state - teachers,2
SK0426521507,Kalša,2010,U11300,Church kindergartens,0
SK0426521507,Kalša,2010,U11301,Church kindergartens - children,0
SK0426521507,Kalša,2010,U11302,Church kindergartens - classes,0
SK0426521507,Kalša,2010,U11303,Church kindergartens - teachers,0
SK0426521507,Kalša,2010,U11400,Private kindergartens,0
SK0426521507,Kalša,2010,U11401,Private kindergartens - children,0
SK0426521507,Kalša,2010,U11402,Private kindergartens - classes,0
SK0426521507,Kalša,2010,U11403,Private kindergartens - teachers,0
SK0426521507,Kalša,2005,U11001,Kindergartens in total,1
SK0426521507,Kalša,2005,U11002,Kindergartens in total - children,27
SK0426521507,Kalša,2005,U11020,Kindergartens - state,1
SK0426521507,Kalša,2005,U11021,Kindergartens - state - children,27
SK0426521507,Kalša,2005,U11022,Kindergartens - state - classes,1
SK0426521507,Kalša,2005,U11023,Kindergartens - state - teachers,2
SK0426521507,Kalša,2005,U11300,Church kindergartens,0
SK0426521507,Kalša,2005,U11301,Church kindergartens - children,0
SK0426521507,Kalša,2005,U11302,Church kindergartens - classes,0
SK0426521507,Kalša,2005,U11303,Church kindergartens - teachers,0
SK0426521507,Kalša,2005,U11400,Private kindergartens,0
SK0426521507,Kalša,2005,U11401,Private kindergartens - children,0
SK0426521507,Kalša,2005,U11402,Private kindergartens - classes,0
SK0426521507,Kalša,2005,U11403,Private kindergartens - teachers,0
SK0426521507,Kalša,2000,U11001,Kindergartens in total,1
SK0426521507,Kalša,2000,U11002,Kindergartens in total - children,20
SK0426521507,Kalša,2000,U11020,Kindergartens - state,1
SK0426521507,Kalša,2000,U11021,Kindergartens - state - children,20
SK0426521507,Kalša,2000,U11022,Kindergartens - state - classes,1
SK0426521507,Kalša,2000,U11023,Kindergartens - state - teachers,2
SK0426521507,Kalša,2000,U11300,Church kindergartens,0
SK0426521507,Kalša,2000,U11301,Church kindergartens - children,0
SK0426521507,Kalša,2000,U11302,Church kindergartens - classes,0
SK0426521507,Kalša,2000,U11303,Church kindergartens - teachers,0
SK0426521507,Kalša,2000,U11400,Private kindergartens,0
SK0426521507,Kalša,2000,U11401,Private kindergartens - children,0
SK0426521507,Kalša,2000,U11402,Private kindergartens - classes,0
SK0426521507,Kalša,2000,U11403,Private kindergartens - teachers,0
SK042B528412,Kašov,2020,U11001,Kindergartens in total,0
SK042B528412,Kašov,2020,U11002,Kindergartens in total - children,0
SK042B528412,Kašov,2020,U11020,Kindergartens - state,0
SK042B528412,Kašov,2020,U11021,Kindergartens - state - children,0
SK042B528412,Kašov,2020,U11022,Kindergartens - state - classes,0
SK042B528412,Kašov,2020,U11023,Kindergartens - state - teachers,0
SK042B528412,Kašov,2020,U11300,Church kindergartens,0
SK042B528412,Kašov,2020,U11301,Church kindergartens - children,0
SK042B528412,Kašov,2020,U11302,Church kindergartens - classes,0
SK042B528412,Kašov,2020,U11303,Church kindergartens - teachers,0
SK042B528412,Kašov,2020,U11400,Private kindergartens,0
SK042B528412,Kašov,2020,U11401,Private kindergartens - children,0
SK042B528412,Kašov,2020,U11402,Private kindergartens - classes,0
SK042B528412,Kašov,2020,U11403,Private kindergartens - teachers,0
SK042B528412,Kašov,2015,U11001,Kindergartens in total,0
SK042B528412,Kašov,2015,U11002,Kindergartens in total - children,0
SK042B528412,Kašov,2015,U11020,Kindergartens - state,0
SK042B528412,Kašov,2015,U11021,Kindergartens - state - children,0
SK042B528412,Kašov,2015,U11022,Kindergartens - state - classes,0
SK042B528412,Kašov,2015,U11023,Kindergartens - state - teachers,0
SK042B528412,Kašov,2015,U11300,Church kindergartens,0
SK042B528412,Kašov,2015,U11301,Church kindergartens - children,0
SK042B528412,Kašov,2015,U11302,Church kindergartens - classes,0
SK042B528412,Kašov,2015,U11303,Church kindergartens - teachers,0
SK042B528412,Kašov,2015,U11400,Private kindergartens,0
SK042B528412,Kašov,2015,U11401,Private kindergartens - children,0
SK042B528412,Kašov,2015,U11402,Private kindergartens - classes,0
SK042B528412,Kašov,2015,U11403,Private kindergartens - teachers,0
SK042B528412,Kašov,2010,U11001,Kindergartens in total,0
SK042B528412,Kašov,2010,U11002,Kindergartens in total - children,0
SK042B528412,Kašov,2010,U11020,Kindergartens - state,0
SK042B528412,Kašov,2010,U11021,Kindergartens - state - children,0
SK042B528412,Kašov,2010,U11022,Kindergartens - state - classes,0
SK042B528412,Kašov,2010,U11023,Kindergartens - state - teachers,0
SK042B528412,Kašov,2010,U11300,Church kindergartens,0
SK042B528412,Kašov,2010,U11301,Church kindergartens - children,0
SK042B528412,Kašov,2010,U11302,Church kindergartens - classes,0
SK042B528412,Kašov,2010,U11303,Church kindergartens - teachers,0
SK042B528412,Kašov,2010,U11400,Private kindergartens,0
SK042B528412,Kašov,2010,U11401,Private kindergartens - children,0
SK042B528412,Kašov,2010,U11402,Private kindergartens - classes,0
SK042B528412,Kašov,2010,U11403,Private kindergartens - teachers,0
SK042B528412,Kašov,2005,U11001,Kindergartens in total,1
SK042B528412,Kašov,2005,U11002,Kindergartens in total - children,5
SK042B528412,Kašov,2005,U11020,Kindergartens - state,1
SK042B528412,Kašov,2005,U11021,Kindergartens - state - children,5
SK042B528412,Kašov,2005,U11022,Kindergartens - state - classes,1
SK042B528412,Kašov,2005,U11023,Kindergartens - state - teachers,1
SK042B528412,Kašov,2005,U11300,Church kindergartens,0
SK042B528412,Kašov,2005,U11301,Church kindergartens - children,0
SK042B528412,Kašov,2005,U11302,Church kindergartens - classes,0
SK042B528412,Kašov,2005,U11303,Church kindergartens - teachers,0
SK042B528412,Kašov,2005,U11400,Private kindergartens,0
SK042B528412,Kašov,2005,U11401,Private kindergartens - children,0
SK042B528412,Kašov,2005,U11402,Private kindergartens - classes,0
SK042B528412,Kašov,2005,U11403,Private kindergartens - teachers,0
SK042B528412,Kašov,2000,U11001,Kindergartens in total,1
SK042B528412,Kašov,2000,U11002,Kindergartens in total - children,6
SK042B528412,Kašov,2000,U11020,Kindergartens - state,1
SK042B528412,Kašov,2000,U11021,Kindergartens - state - children,6
SK042B528412,Kašov,2000,U11022,Kindergartens - state - classes,1
SK042B528412,Kašov,2000,U11023,Kindergartens - state - teachers,1
SK042B528412,Kašov,2000,U11300,Church kindergartens,0
SK042B528412,Kašov,2000,U11301,Church kindergartens - children,0
SK042B528412,Kašov,2000,U11302,Church kindergartens - classes,0
SK042B528412,Kašov,2000,U11303,Church kindergartens - teachers,0
SK042B528412,Kašov,2000,U11400,Private kindergartens,0
SK042B528412,Kašov,2000,U11401,Private kindergartens - children,0
SK042B528412,Kašov,2000,U11402,Private kindergartens - classes,0
SK042B528412,Kašov,2000,U11403,Private kindergartens - teachers,0
SK042B528421,Kazimír,2020,U11001,Kindergartens in total,1
SK042B528421,Kazimír,2020,U11002,Kindergartens in total - children,23
SK042B528421,Kazimír,2020,U11020,Kindergartens - state,1
SK042B528421,Kazimír,2020,U11021,Kindergartens - state - children,23
SK042B528421,Kazimír,2020,U11022,Kindergartens - state - classes,1
SK042B528421,Kazimír,2020,U11023,Kindergartens - state - teachers,2
SK042B528421,Kazimír,2020,U11300,Church kindergartens,0
SK042B528421,Kazimír,2020,U11301,Church kindergartens - children,0
SK042B528421,Kazimír,2020,U11302,Church kindergartens - classes,0
SK042B528421,Kazimír,2020,U11303,Church kindergartens - teachers,0
SK042B528421,Kazimír,2020,U11400,Private kindergartens,0
SK042B528421,Kazimír,2020,U11401,Private kindergartens - children,0
SK042B528421,Kazimír,2020,U11402,Private kindergartens - classes,0
SK042B528421,Kazimír,2020,U11403,Private kindergartens - teachers,0
SK042B528421,Kazimír,2015,U11001,Kindergartens in total,1
SK042B528421,Kazimír,2015,U11002,Kindergartens in total - children,18
SK042B528421,Kazimír,2015,U11020,Kindergartens - state,1
SK042B528421,Kazimír,2015,U11021,Kindergartens - state - children,18
SK042B528421,Kazimír,2015,U11022,Kindergartens - state - classes,1
SK042B528421,Kazimír,2015,U11023,Kindergartens - state - teachers,2
SK042B528421,Kazimír,2015,U11300,Church kindergartens,0
SK042B528421,Kazimír,2015,U11301,Church kindergartens - children,0
SK042B528421,Kazimír,2015,U11302,Church kindergartens - classes,0
SK042B528421,Kazimír,2015,U11303,Church kindergartens - teachers,0
SK042B528421,Kazimír,2015,U11400,Private kindergartens,0
