index,from_a,to_b,n_transfers,via_stations,start_date,start_time,route_time,route_km,sector_from,sector_to,inner_sector_from,inner_sector_to,district_from,district_to,tvc_from,tvc_to,geopark_from,geopark_to,id_inner_sector_from,id_inner_sector_to
0,Bohdanovce,Malá Lodina,1,Košice,11.10. po,11.10. po,77,45,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Obišovce,1,Košice,11.10. po,11.10. po,90,38,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Obišovce,1,Košice,11.10. po,11.10. po,90,37,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Obišovce,1,Košice,11.10. po,11.10. po,90,37,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Stanča,1,Michaľany,11.10. po,11.10. po,46,40,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Rest of southeast sector in Trebišov district),Košice - okolie,Trebišov,FALSE,FALSE,FALSE,FALSE,7,6
0,Bohdanovce,Stanča,1,Michaľany,11.10. po,11.10. po,49,40,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Rest of southeast sector in Trebišov district),Košice - okolie,Trebišov,FALSE,FALSE,FALSE,FALSE,7,6
0,Bohdanovce,Trebejov,1,Košice,11.10. po,11.10. po,65,33,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Trebejov,1,Košice,11.10. po,11.10. po,83,33,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Trebišov,1,Michaľany,11.10. po,11.10. po,56,49,SK HOBO CORE,Trebišov,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,Trebišov,FALSE,TRUE,FALSE,FALSE,7,2
0,Bohdanovce,Trebišov,1,Košice,11.10. po,11.10. po,79,72,SK HOBO CORE,Trebišov,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,Trebišov,FALSE,TRUE,FALSE,FALSE,7,2
0,Bohdanovce,Trebišov,1,Michaľany,11.10. po,11.10. po,60,49,SK HOBO CORE,Trebišov,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,Trebišov,FALSE,TRUE,FALSE,FALSE,7,2
0,Bohdanovce,Veľaty,1,Michaľany,11.10. po,11.10. po,39,34,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Košice - okolie,Trebišov,FALSE,FALSE,FALSE,TRUE,7,5
0,Bohdanovce,Veľaty,1,Michaľany,11.10. po,11.10. po,42,34,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Košice - okolie,Trebišov,FALSE,FALSE,FALSE,TRUE,7,5
0,Bohdanovce,Veľaty,1,Michaľany,11.10. po,11.10. po,42,34,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Košice - okolie,Trebišov,FALSE,FALSE,FALSE,TRUE,7,5
0,Bohdanovce,Veľká Lodina,1,Košice,11.10. po,11.10. po,74,42,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Bohdanovce,Veľká Lodina,1,Košice,11.10. po,11.10. po,74,42,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Košice - vicinity district,SK HOBO CORE Northwest sector,Košice - okolie,Košice - okolie,FALSE,FALSE,FALSE,FALSE,7,3
0,Borša,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,105,75,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,105,75,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,71,75,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Kysak,1,Košice,11.10. po,11.10. po,78,82,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Kysak,1,Košice,11.10. po,11.10. po,112,82,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Kysak,1,Košice,11.10. po,11.10. po,96,82,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Lastovce,1,Michaľany,11.10. po,11.10. po,28,19,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Lastovce,1,Michaľany,11.10. po,11.10. po,22,19,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Lastovce,1,Michaľany,11.10. po,11.10. po,32,19,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Malá Lodina,1,Košice,11.10. po,11.10. po,122,92,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Malá Lodina,1,Košice,11.10. po,11.10. po,182,92,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Malá Lodina,1,Košice,11.10. po,11.10. po,122,92,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Obišovce,1,Košice,11.10. po,11.10. po,135,84,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Obišovce,1,Košice,11.10. po,11.10. po,135,85,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Obišovce,1,Košice,11.10. po,11.10. po,82,85,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Stanča,1,Michaľany,11.10. po,11.10. po,33,29,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Stanča,1,Michaľany,11.10. po,11.10. po,40,29,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Stanča,1,Michaľany,11.10. po,11.10. po,44,29,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,TRUE,FALSE,TRUE,FALSE,4,6
0,Borša,Trebejov,1,Košice,11.10. po,11.10. po,110,80,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Trebejov,1,Košice,11.10. po,11.10. po,109,80,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Trebejov,1,Košice,11.10. po,11.10. po,75,80,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Trebišov,1,Michaľany,11.10. po,11.10. po,50,38,SK HOBO CORE,Trebišov,SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,Trebišov,TRUE,TRUE,TRUE,FALSE,4,2
0,Borša,Trebišov,1,Michaľany,11.10. po,11.10. po,55,38,SK HOBO CORE,Trebišov,SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,Trebišov,TRUE,TRUE,TRUE,FALSE,4,2
0,Borša,Trebišov,1,Michaľany,11.10. po,11.10. po,44,38,SK HOBO CORE,Trebišov,SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,Trebišov,TRUE,TRUE,TRUE,FALSE,4,2
0,Borša,Veľaty,1,Michaľany,11.10. po,11.10. po,27,23,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,TRUE,FALSE,TRUE,TRUE,4,5
0,Borša,Veľaty,1,Michaľany,11.10. po,11.10. po,37,23,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,TRUE,FALSE,TRUE,TRUE,4,5
0,Borša,Veľaty,1,Michaľany,11.10. po,11.10. po,33,23,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,TRUE,FALSE,TRUE,TRUE,4,5
0,Borša,Veľká Lodina,1,Košice,11.10. po,11.10. po,119,89,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Veľká Lodina,1,Košice,11.10. po,11.10. po,179,89,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Borša,Veľká Lodina,1,Košice,11.10. po,11.10. po,119,89,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Tokaj Wine Route,SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,TRUE,FALSE,TRUE,FALSE,4,3
0,Čeľovce,Bohdanovce,1,Košice,11.10. po,11.10. po,75,60,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Bohdanovce,1,Košice,11.10. po,11.10. po,135,60,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Bohdanovce,1,Košice,11.10. po,11.10. po,135,60,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Borša,1,Košice,11.10. po,11.10. po,122,107,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,FALSE,TRUE,FALSE,TRUE,6,4
0,Čeľovce,Borša,1,Košice,11.10. po,11.10. po,182,107,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,FALSE,TRUE,FALSE,TRUE,6,4
0,Čeľovce,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,66,54,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,66,54,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Kostoľany nad Hornádom,1,Košice,11.10. po,11.10. po,66,54,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Kysak,1,Košice,11.10. po,11.10. po,63,61,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Kysak,1,Košice,11.10. po,11.10. po,73,61,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Kysak,1,Košice,11.10. po,11.10. po,73,61,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Lastovce,1,Trebišov,11.10. po,11.10. po,63,27,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Lastovce,1,Trebišov,11.10. po,11.10. po,63,27,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Lastovce,1,Trebišov,11.10. po,11.10. po,66,27,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Malá Lodina,1,Košice,11.10. po,11.10. po,83,71,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Malá Lodina,1,Košice,11.10. po,11.10. po,83,71,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Malá Lodina,1,Košice,11.10. po,11.10. po,83,71,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Michaľany,1,Trebišov,11.10. po,11.10. po,67,28,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Michaľany,1,Trebišov,11.10. po,11.10. po,67,28,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Michaľany,1,Trebišov,11.10. po,11.10. po,70,28,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Nižná Myšľa,1,Košice,11.10. po,11.10. po,69,56,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Nižná Myšľa,1,Košice,11.10. po,11.10. po,129,56,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Nižná Myšľa,1,Košice,11.10. po,11.10. po,129,56,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Obišovce,1,Košice,11.10. po,11.10. po,96,63,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Obišovce,1,Košice,11.10. po,11.10. po,96,64,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Obišovce,1,Košice,11.10. po,11.10. po,96,64,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Northwest sector,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,3
0,Čeľovce,Ruskov,1,Košice,11.10. po,11.10. po,139,63,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Ruskov,1,Košice,11.10. po,11.10. po,139,63,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Ruskov,1,Košice,11.10. po,11.10. po,79,63,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Slanec,1,Košice,11.10. po,11.10. po,146,70,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Slanec,1,Košice,11.10. po,11.10. po,86,70,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Slanec,1,Košice,11.10. po,11.10. po,146,70,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Košice - vicinity district,Trebišov,Košice - okolie,FALSE,FALSE,FALSE,FALSE,6,7
0,Čeľovce,Slovenské Nové Mesto,1,Košice,11.10. po,11.10. po,178,103,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,FALSE,TRUE,FALSE,TRUE,6,4
0,Čeľovce,Slovenské Nové Mesto,1,Košice,11.10. po,11.10. po,118,103,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Tokaj Wine Route,Trebišov,Trebišov,FALSE,TRUE,FALSE,TRUE,6,4
0,Čeľovce,Somotor,1,Košice,11.10. po,11.10. po,190,114,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Somotor,1,Košice,11.10. po,11.10. po,130,114,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Stanča,1,Trebišov,11.10. po,11.10. po,50,17,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Stanča,1,Trebišov,11.10. po,11.10. po,50,17,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Stanča,1,Trebišov,11.10. po,11.10. po,54,17,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Rest of southeast sector in Trebišov district),Trebišov,Trebišov,FALSE,FALSE,FALSE,FALSE,6,6
0,Čeľovce,Streda nad Bodrogom,1,Košice,11.10. po,11.10. po,186,111,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
0,Čeľovce,Streda nad Bodrogom,1,Košice,11.10. po,11.10. po,126,111,SK HOBO CORE,SK HOBO CORE,SK HOBO CORE Rest of southeast sector in Trebišov district),SK HOBO CORE Zemplin geopark outside of Tokaj Wine Route,Trebišov,Trebišov,FALSE,FALSE,FALSE,TRUE,6,5
