mun_id,mun_name,yr,cat_id,cat_name,val
SK042B543845,Veľaty,2020,U15061,Number of registered job applicants in total,42
SK0426522155,Veľká Lodina,2000,U15061,Number of registered job applicants in total,57
SK0426522155,Veľká Lodina,2005,U15061,Number of registered job applicants in total,63
SK0426522155,Veľká Lodina,2010,U15061,Number of registered job applicants in total,62
SK0426522155,Veľká Lodina,2015,U15061,Number of registered job applicants in total,64
SK0426522155,Veľká Lodina,2020,U15061,Number of registered job applicants in total,39
SK042B513806,Veľká Tŕňa,2000,U15061,Number of registered job applicants in total,61
SK042B513806,Veľká Tŕňa,2005,U15061,Number of registered job applicants in total,52
SK042B513806,Veľká Tŕňa,2010,U15061,Number of registered job applicants in total,43
SK042B513806,Veľká Tŕňa,2015,U15061,Number of registered job applicants in total,47
SK042B513806,Veľká Tŕňa,2020,U15061,Number of registered job applicants in total,22
SK042B543918,Veľký Kamenec,2000,U15061,Number of registered job applicants in total,167
SK042B543918,Veľký Kamenec,2005,U15061,Number of registered job applicants in total,123
SK042B543918,Veľký Kamenec,2010,U15061,Number of registered job applicants in total,145
SK042B543918,Veľký Kamenec,2015,U15061,Number of registered job applicants in total,119
SK042B543918,Veľký Kamenec,2020,U15061,Number of registered job applicants in total,49
SK042B543926,Viničky,2000,U15061,Number of registered job applicants in total,69
SK042B543926,Viničky,2005,U15061,Number of registered job applicants in total,79
SK042B543926,Viničky,2010,U15061,Number of registered job applicants in total,82
SK042B543926,Viničky,2015,U15061,Number of registered job applicants in total,64
SK042B543926,Viničky,2020,U15061,Number of registered job applicants in total,34
SK0426522171,Vyšná Hutka,2000,U15061,Number of registered job applicants in total,36
SK0426522171,Vyšná Hutka,2005,U15061,Number of registered job applicants in total,23
SK0426522171,Vyšná Hutka,2010,U15061,Number of registered job applicants in total,35
SK0426522171,Vyšná Hutka,2015,U15061,Number of registered job applicants in total,27
SK0426522171,Vyšná Hutka,2020,U15061,Number of registered job applicants in total,16
SK0426522198,Vyšná Myšľa,2000,U15061,Number of registered job applicants in total,95
SK0426522198,Vyšná Myšľa,2005,U15061,Number of registered job applicants in total,81
SK0426522198,Vyšná Myšľa,2010,U15061,Number of registered job applicants in total,71
SK0426522198,Vyšná Myšľa,2015,U15061,Number of registered job applicants in total,56
SK0426522198,Vyšná Myšľa,2020,U15061,Number of registered job applicants in total,34
SK0426522201,Vyšný Čaj,2000,U15061,Number of registered job applicants in total,45
SK0426522201,Vyšný Čaj,2005,U15061,Number of registered job applicants in total,32
SK0426522201,Vyšný Čaj,2010,U15061,Number of registered job applicants in total,31
SK0426522201,Vyšný Čaj,2015,U15061,Number of registered job applicants in total,27
SK0426522201,Vyšný Čaj,2020,U15061,Number of registered job applicants in total,18
SK0426522261,Ždaňa,2000,U15061,Number of registered job applicants in total,122
SK0426522261,Ždaňa,2005,U15061,Number of registered job applicants in total,99
SK0426522261,Ždaňa,2010,U15061,Number of registered job applicants in total,94
SK0426522261,Ždaňa,2015,U15061,Number of registered job applicants in total,91
SK0426522261,Ždaňa,2020,U15061,Number of registered job applicants in total,63
SK042B543993,Zemplín,2000,U15061,Number of registered job applicants in total,94
SK042B543993,Zemplín,2005,U15061,Number of registered job applicants in total,66
SK042B543993,Zemplín,2010,U15061,Number of registered job applicants in total,80
SK042B543993,Zemplín,2015,U15061,Number of registered job applicants in total,64
SK042B543993,Zemplín,2020,U15061,Number of registered job applicants in total,41
SK042B544001,Zemplínska Nová Ves,2000,U15061,Number of registered job applicants in total,95
SK042B544001,Zemplínska Nová Ves,2005,U15061,Number of registered job applicants in total,113
SK042B544001,Zemplínska Nová Ves,2010,U15061,Number of registered job applicants in total,112
SK042B544001,Zemplínska Nová Ves,2015,U15061,Number of registered job applicants in total,108
SK042B544001,Zemplínska Nová Ves,2020,U15061,Number of registered job applicants in total,85
SK042B544019,Zemplínska Teplica,2000,U15061,Number of registered job applicants in total,172
SK042B544019,Zemplínska Teplica,2005,U15061,Number of registered job applicants in total,159
SK042B544019,Zemplínska Teplica,2010,U15061,Number of registered job applicants in total,165
SK042B544019,Zemplínska Teplica,2015,U15061,Number of registered job applicants in total,151
SK042B544019,Zemplínska Teplica,2020,U15061,Number of registered job applicants in total,104
SK042B544027,Zemplínske Hradište,2000,U15061,Number of registered job applicants in total,151
SK042B544027,Zemplínske Hradište,2005,U15061,Number of registered job applicants in total,81
SK042B544027,Zemplínske Hradište,2010,U15061,Number of registered job applicants in total,82
SK042B544027,Zemplínske Hradište,2015,U15061,Number of registered job applicants in total,82
SK042B544027,Zemplínske Hradište,2020,U15061,Number of registered job applicants in total,65
SK042B544035,Zemplínske Jastrabie,2000,U15061,Number of registered job applicants in total,62
SK042B544035,Zemplínske Jastrabie,2005,U15061,Number of registered job applicants in total,62
SK042B544035,Zemplínske Jastrabie,2010,U15061,Number of registered job applicants in total,74
SK042B544035,Zemplínske Jastrabie,2015,U15061,Number of registered job applicants in total,74
SK042B544035,Zemplínske Jastrabie,2020,U15061,Number of registered job applicants in total,47
SK042B544043,Zemplínsky Branč,2000,U15061,Number of registered job applicants in total,63
SK042B544043,Zemplínsky Branč,2005,U15061,Number of registered job applicants in total,64
SK042B544043,Zemplínsky Branč,2010,U15061,Number of registered job applicants in total,51
SK042B544043,Zemplínsky Branč,2015,U15061,Number of registered job applicants in total,38
SK042B544043,Zemplínsky Branč,2020,U15061,Number of registered job applicants in total,33
